timestamp,displacement,strain,pore_pressure,temperature,rainfall,wind_speed,humidity,slope_angle,rock_quality,joint_spacing,point_cloud_density,surface_roughness,displacement_vector_magnitude,risk_probability,risk_level,rockfall_occurred
2024-09-20 20:55:56.685881000,1.0357273989003186,88.27103613071259,49.740897702271866,26.419378241662812,2.6584662527666403,13.126904344406556,91.58425631014782,30.92630224331111,0.8789368965133959,1.6816410175208014,263.64247048639055,0.2650640588680905,1.4151070643939345,0.27220524321759487,MEDIUM,0
2024-09-20 22:41:05.147573338,0.4353107836978839,82.54679913740145,37.771897894071095,21.03195574640196,0.0,3.701570389317668,89.31297537843108,38.985320197126185,0.5599641068895281,1.2255876808378807,646.7903667112945,0.2534717113185624,0.5485968449395477,0.1442010878507071,LOW,0
2024-09-21 00:26:13.609265676,0.739187978402903,115.16846061227984,44.970123360729524,14.711445355220498,13.22544912103189,5.233250800231822,64.1772719000951,54.60196257044758,0.32939811886786896,1.9422107927526613,945.5490474077702,0.905344615384884,0.8307068446855372,0.07311048916207227,LOW,0
2024-09-21 02:11:22.070958015,0.8709492809038494,86.07024434531448,34.41408175307005,16.810798431977116,0.39361229040212464,23.456977809751326,66.87236579136923,36.34159012386432,0.7615378865278277,0.24164622299156457,795.0202923669917,0.2788441133807552,1.1140526553170287,0.11494641817647133,LOW,1
2024-09-21 03:56:30.532650353,0.6757002623517526,85.96965076948734,47.466336488976516,25.75728606048377,0.2082576215471006,13.514728186689464,37.873300519879436,62.83227802521289,0.6462902299486492,1.7857042108950205,207.63482134447153,0.7419203085006955,1.0395247281373505,0.08132641605722908,LOW,0
2024-09-21 05:41:38.994342692,0.8932493057861779,111.30754336813175,26.197751804577184,25.27391256208211,5.870470682381712,12.60794119627306,61.835215530710045,70.84049132667418,0.3745045604042124,0.8797275537676964,305.9183489424602,0.1692819188459137,1.0120522869219575,0.15072609855493735,LOW,0
2024-09-21 07:26:47.456035030,1.1507644668710342,94.61101539470364,41.269980812706265,23.65620755921517,5.970775493480404,22.749159924263115,45.95893812245295,40.257082314387375,0.4989754520383794,1.6542280552527369,106.25691747807163,0.5596725723198092,1.3672282415409485,0.2217949637905601,LOW,0
2024-09-21 09:11:55.917727369,0.8110060811635899,79.33193465206901,43.931741564630336,22.798787840458687,23.861859012105302,16.39662250265471,65.15100781445528,73.310128272395,0.3762476070777549,1.0447721611955323,356.35644493972086,0.13319825261907953,1.47496718926624,0.37199855264650544,MEDIUM,0
2024-09-21 10:57:04.379419707,0.852013063966992,94.26132516231988,44.84962723782314,14.510525057199896,16.428228145150207,21.015464261494195,75.82063894086093,46.550240972366396,0.6426140814155057,1.3037064504456999,181.26079304896746,0.8517722460303142,1.0253731484974566,0.1826964612189259,LOW,0
2024-09-21 12:42:12.841112046,0.9313160344256284,83.3888538322999,33.92645068875229,20.342814874030136,0.0,18.788739445081454,41.61151531532394,72.15284949315306,0.2962646609021953,0.7480260669954911,932.2242564507065,0.889605418042883,1.1880904271498478,0.545530268626429,HIGH,0
2024-09-21 14:27:21.302804384,0.9662282141213472,107.87196451342027,33.52224022735499,20.400090060344983,7.5988279424842355,21.254582974218483,35.26098578243836,62.668005549160775,0.827977181966804,1.785464206103723,677.828481538859,0.17572596849554395,1.0405019545991012,0.09650708638150776,LOW,0
2024-09-21 16:12:29.764496723,1.4094900927526248,96.61714047223111,36.527910855801316,22.2745946133789,0.0,21.296676829939617,83.17191158014808,59.23348045712466,0.7944563873459245,1.3494644953706525,184.30729104528322,0.4309442227534902,1.533250764539074,0.15136444060894,LOW,0
2024-09-21 17:57:38.226189061,0.884614024877213,94.83270562029638,47.11617357065193,22.970241003061652,5.13001891877907,26.628272617258535,54.70686333524088,38.785934450912,0.7057164806830538,0.6334674886376259,680.9250663164511,0.25939961146634405,0.9604556489014978,0.5419793452617582,HIGH,0
2024-09-21 19:42:46.687881400,1.0337530329737892,89.24594406994773,39.02231539717025,11.825645564583207,0.5348504793297888,21.85119035458778,64.28187488260409,72.12696483723514,0.6872208576724811,1.1831162231697934,653.5065040292527,0.9910484650938369,1.1815615398019035,0.12357514496471991,LOW,0
2024-09-21 21:27:55.149573738,1.002902699273379,97.81949786568285,52.94008630792202,24.37561583473242,0.0,7.497399680679018,70.3007053441732,69.01825433610466,0.8392683867895299,1.0715505578357818,818.4656610700977,0.6849675376999886,1.157333705534535,0.26543183327114844,MEDIUM,0
2024-09-21 23:13:03.611266077,0.8213092501424845,100.50736845125542,39.56637221084947,18.572411212612174,0.14636452170896508,15.65499311509058,100.0,42.8943563457728,0.6135832823983075,0.15795047488419392,840.3405045936925,0.42417157727013666,0.982835345402174,0.334627032040015,MEDIUM,0
